timestamp	delay_ms	delay_smooth
1761758199693013	42.055	42.892
1761758199703884	40.808	43.016
1761758199714090	38.682	43.007
1761758199731023	42.985	42.698
1761758199745893	45.121	41.882
1761758199755516	42.778	41.631
1761758199768250	43.552	41.818
1761758199776090	39.137	41.892
1761758199787214	37.728	42.162
1761758199805691	43.468	41.936
1761758199818571	43.920	42.619
1761758199828149	41.551	43.130
1761758199840182	41.379	43.138
1761758199851948	40.727	43.290
1761758199876101	51.954	43.402
1761758199884397	47.888	42.678
1761758199892076	43.630	42.769
1761758199901182	40.655	42.969
1761758199911611	38.847	43.057
1761758199921527	36.231	43.728
1761758199942661	44.825	43.016
1761758199953688	43.558	42.569
1761758199964383	42.259	42.438
1761758199981491	47.437	42.220
1761758199991133	44.826	42.457
1761758200001767	43.417	43.296
1761758200012613	42.327	43.218
1761758200021189	38.469	43.002
1761758200036655	41.221	42.835
1761758200052788	44.620	41.827
1761758200064174	44.049	41.875
1761758200073609	41.399	41.790
1761758200085067	40.586	41.713
1761758200094598	37.356	41.867
1761758200115142	45.309	41.462
1761758200124469	42.561	41.014
1761758200135419	41.558	40.932
1761758200146077	40.012	41.024
1761758200155756	37.166	40.989
1761758200171468	40.144	41.163
1761758200187034	43.229	40.899
1761758200198110	42.322	41.301
1761758200208290	40.235	41.538
1761758200219545	39.091	41.751
1761758200236024	42.676	42.123
1761758200252280	46.575	42.390
1761758200261737	43.932	42.079
1761758200272101	42.136	42.120
1761758200283157	40.888	42.290
1761758200297733	42.816	42.354
1761758200307761	40.123	41.919
1761758200322438	42.726	41.276
1761758200333673	41.941	41.367
1761758200343804	39.723	41.521
1761758200354935	38.330	41.582
1761758200369500	40.145	41.211
1761758200386675	44.842	41.314
1761758200397449	43.673	41.624
1761758200407483	41.505	41.661
1761758200417575	39.101	41.754
1761758200432380	41.153	41.789
1761758200449461	45.830	41.438
1761758200457862	42.307	41.551
1761758200468314	40.652	41.515
1761758200478733	38.684	41.672
1761758200489270	36.630	41.867
1761758200511176	45.978	41.666
1761758200520722	43.311	41.196
1761758200532475	43.070	41.415
1761758200542790	41.052	41.648
1761758200553452	39.146	41.975
1761758200568199	41.132	42.260
1761758200583755	44.499	41.914
1761758200594232	42.974	42.236
1761758200605476	41.960	42.241
1761758200615436	39.478	42.280
1761758200631247	42.516	42.296
1761758200647862	46.536	41.905
1761758200656425	43.115	41.973
1761758200666739	41.440	42.090
1761758200676894	39.305	42.171
1761758200687454	37.228	42.293
1761758200707958	45.176	41.936
1761758200719262	44.149	41.464
1761758200729857	42.768	41.559
1761758200740157	40.699	41.609
1761758200750897	38.947	41.835
1761758200766606	41.814	42.022
1761758200781125	44.065	41.658
1761758200790952	41.938	41.799
1761758200802719	41.566	41.865
1761758200812736	39.095	42.375
1761758200827934	41.540	43.889
1761758200844662	45.560	44.670
1761758200854532	43.425	46.770
1761758200868980	45.804	48.003
1761758200889583	54.082	48.408
1761758200897864	49.625	48.707
1761758200900568	65.067	48.642
1761758200902506	54.267	47.989
1761758200906519	45.616	47.527
1761758200915077	42.086	47.481
1761758200925857	40.890	46.468
1761758200936221	39.029	45.616
1761758200948833	38.805	43.364
1761758200968103	45.341	41.806
1761758200979124	43.953	41.300
1761758200988206	41.102	41.416
1761758201001979	42.550	41.549
1761758201010565	38.693	41.823
1761758201025194	40.551	41.888
1761758201040156	43.247	41.617
1761758201051218	42.215	41.789
1761758201062874	41.775	42.038
1761758201072945	39.454	42.011
1761758201088869	42.630	42.157
1761758201104186	45.673	41.940
1761758201114321	43.587	41.722
1761758201125049	42.282	41.961
1761758201135181	40.156	42.033
1761758201145983	38.377	42.210
1761758201161575	41.071	41.821
1761758201177240	44.605	41.339
1761758201187153	42.494	41.349
1761758201198051	41.228	41.547
1761758201207952	38.737	41.613
1761758201222764	40.849	41.673
1761758201238089	43.691	41.292
1761758201250567	44.261	41.413
1761758201259054	40.814	41.610
1761758201269558	38.981	41.585
1761758201280645	37.258	42.142
1761758201301715	45.819	42.386
1761758201312830	44.461	41.982
1761758201322231	40.975	41.368
1761758201338088	44.310	41.495
1761758201349060	43.292	42.181
1761758201357559	39.648	42.848
1761758201368420	38.124	42.419
1761758201385219	42.083	42.041
1761758201401372	45.842	42.316
1761758201411392	43.929	42.005
1761758201421088	41.523	42.135
1761758201432556	40.684	42.652
1761758201447469	43.729	43.013
1761758201457095	41.194	42.874
1761758201472346	44.593	42.060
1761758201484708	44.823	41.900
1761758201493680	41.725	42.224
1761758201504937	40.701	42.326
1761758201514560	37.699	42.098
1761758201531846	42.331	41.919
1761758201546706	44.762	41.532
1761758201555616	41.703	41.504
1761758201567500	41.451	41.777
1761758201577838	39.405	41.972
1761758201591924	40.718	42.184
1761758201608154	44.544	42.146
1761758201620217	44.451	42.166
1761758201630581	42.656	42.398
1761758201640187	39.823	42.347
1761758201655004	41.951	42.324
1761758201670791	44.954	41.975
1761758201681861	44.022	41.613
1761758201690803	40.944	41.617
1761758201701354	39.175	41.617
1761758201712151	37.235	41.801
1761758201728487	40.916	41.436
1761758201744124	44.490	40.994
1761758201754271	42.657	41.081
1761758201765462	41.662	41.374
1761758201774576	38.301	41.608
1761758201789510	40.535	41.858
1761758201806403	44.896	41.690
1761758201817293	43.873	42.080
1761758201826997	41.514	43.321
1761758201837513	39.741	44.349
1761758201849714	39.235	45.065
1761758201871357	48.388	44.821
1761758201890302	55.065	44.359
1761758201899139	51.938	44.295
1761758201904829	45.465	44.360
1761758201909828	38.096	44.465
1761758201924809	40.272	44.434
1761758201940052	43.240	43.863
1761758201951036	42.156	43.123
1761758201961805	40.800	42.256
1761758201972288	38.921	41.858
1761758201988743	42.681	42.078
1761758202006532	47.665	41.887
1761758202014163	43.264	41.580
1761758202024465	41.486	41.669
1761758202035515	40.292	41.790
1761758202046150	38.365	41.880
1761758202060673	40.173	41.443
1761758202075676	43.046	40.843
1761758202086703	42.002	40.820
1761758202096661	39.827	41.092
1761758202107802	38.309	41.121
1761758202123869	41.671	41.193
1761758202137759	43.031	41.285
1761758202150889	44.207	41.487
1761758202159399	40.584	41.487
1761758202170224	39.082	41.705
1761758202185101	41.093	41.865
1761758202201482	45.063	41.397
1761758202210556	42.005	41.051
1761758202222623	42.004	41.057
1761758202232958	39.914	41.359
1761758202242567	36.985	41.464
1761758202258000	39.573	41.096
1761758202274804	44.270	40.816
1761758202286143	43.602	41.419
1761758202294868	40.132	41.576
1761758202304718	37.411	41.632
1761758202322322	42.268	41.917
1761758202340267	48.030	42.292
1761758202347738	43.579	42.531
1761758202356708	40.466	42.435
1761758202368479	39.840	42.693
1761758202384678	43.319	42.968
1761758202400756	46.664	42.543
1761758202408807	42.637	41.701
1761758202420803	42.715	41.837
1761758202430604	40.165	41.999
1761758202441038	38.016	42.502
1761758202455204	39.609	42.335
1761758202473051	44.944	41.852
1761758202483035	42.082	41.440
1761758202498363	44.865	41.311
1761758202507091	41.656	41.787
1761758202519385	41.829	42.400
1761758202528439	38.516	42.783
1761758202544155	41.423	42.265
1761758202560185	44.926	41.833
1761758202571359	44.152	41.546
1761758202582662	43.435	41.922
1761758202591298	39.765	41.970
1761758202601876	37.762	42.256
1761758202618967	41.994	42.043
1761758202634642	45.420	41.803
1761758202643512	42.309	41.935
1761758202654713	41.374	41.975
1761758202665176	39.295	42.312
1761758202681113	42.524	42.517
1761758202696363	45.474	42.603
1761758202706797	43.835	42.157
1761758202718176	43.135	42.228
1761758202727137	39.815	42.379
1761758202742758	42.845	42.522
1761758202753556	40.963	42.172
1761758202767679	43.021	41.807
1761758202779437	42.881	41.815
1761758202789346	40.725	41.854
1761758202800034	39.022	42.462
1761758202815482	41.833	43.073
1761758202830265	43.910	43.228
1761758202841836	43.520	43.584
1761758202856313	45.901	43.623
1761758202871667	48.953	43.660
1761758202877939	42.509	43.666
1761758202894539	46.586	43.309
1761758202903201	43.268	43.057
1761758202913040	41.097	43.292
1761758202923266	39.086	42.965
1761758202934922	38.260	42.270
1761758202950869	41.385	41.972
1761758202967667	45.875	40.993
1761758202976290	42.630	41.106
1761758202987693	41.999	41.436
1761758202997516	39.531	42.000
1761758203007460	36.800	42.203
1761758203027461	44.401	41.898
1761758203039672	44.394	41.510
1761758203052008	44.726	41.863
1761758203059805	40.286	41.991
1761758203070388	38.343	42.624
1761758203086881	41.992	43.477
1761758203102513	46.155	43.420
1761758203111523	43.284	43.079
1761758203126303	45.860	42.603
1761758203138579	45.325	42.238
1761758203149081	43.834	42.984
1761758203158361	40.990	43.036
1761758203169718	39.957	42.645
1761758203179257	36.641	42.521
1761758203200965	45.799	41.728
1761758203209614	42.511	41.192
1761758203221372	42.250	41.300
1761758203233430	42.048	41.515
1761758203241770	37.920	42.229
1761758203256500	39.973	42.983
1761758203273704	44.914	42.764
1761758203283861	43.138	42.564
1761758203299822	47.098	42.352
1761758203309237	44.181	42.445
1761758203320734	43.608	43.082
1761758203329770	40.512	43.444
1761758203341897	40.132	42.995
1761758203357508	42.973	42.620
1761758203371513	44.296	41.528
1761758203382777	43.587	41.725
1761758203391643	40.421	41.788
1761758203402924	39.390	42.034
1761758203412425	36.179	42.261
1761758203434908	46.155	41.905
1761758203445365	44.236	41.667
1761758203456042	42.974	41.771
1761758203467717	42.402	42.021
1761758203477196	39.407	42.061
1761758203492406	41.920	42.348
1761758203507522	44.630	41.917
1761758203517783	42.915	41.932
1761758203526876	39.794	41.868
1761758203538541	39.044	41.684
1761758203554197	41.850	41.675
1761758203569107	44.384	41.719
1761758203579198	42.331	41.867
1761758203589567	40.561	41.855
1761758203600619	39.324	42.123
1761758203616347	42.357	42.137
1761758203632881	46.113	41.743
1761758203641644	42.789	41.366
1761758203653400	42.474	41.604
1761758203662387	39.190	41.788
1761758203673732	37.908	41.807
1761758203689127	40.616	41.462
1761758203705690	44.706	40.917
1761758203715418	42.401	40.569
1761758203724635	39.516	40.423
1761758203736485	38.905	41.036
1761758203751124	40.668	41.643
1761758203762336	39.301	41.820
1761758203776884	41.015	41.252
1761758203793667	45.327	40.926
1761758203804255	43.972	41.593
1761758203814599	42.391	42.569
1761758203823553	39.022	44.860
1761758203836315	39.146	46.302
1761758203856214	46.181	49.056
1761758203870879	48.664	49.110
1761758203873617	63.584	50.683
1761758203887952	53.714	51.343
1761758203890773	68.558	51.261
1761758203892298	45.870	51.358
1761758203893942	59.704	51.069
1761758203895414	48.986	50.400
1761758203897111	38.202	48.261
1761758203911786	40.112	46.809
1761758203927238	43.301	44.186
1761758203937934	41.966	44.148
1761758203950303	42.201	42.712
1761758203959639	39.185	42.141
1761758203975394	42.335	42.369
1761758203991351	45.486	42.250
1761758204003321	45.349	42.143
1761758204013143	43.269	42.423
1761758204022611	40.487	42.368
1761758204033636	38.921	42.577
1761758204049639	42.227	42.266
1761758204064648	44.770	41.762
1761758204073481	41.649	41.651
1761758204085116	41.273	41.748
1761758204095469	39.234	41.838
1761758204109534	40.442	41.792
1761758204125743	44.234	41.435
1761758204137659	44.240	41.034
1761758204147010	41.395	41.441
1761758204156374	38.456	41.479
1761758204169253	38.656	41.723
1761758204184177	40.756	41.507
1761758204201308	45.726	41.065
1761758204209232	41.649	41.076
1761758204221461	41.681	41.272
1761758204230526	38.274	41.602
1761758204244796	39.819	41.638
1761758204261418	44.350	41.685
1761758204272465	43.351	41.606
1761758204282944	41.755	41.771
1761758204292641	39.020	41.807
1761758204307524	41.227	42.096
1761758204324030	44.935	41.918
1761758204334378	43.301	42.181
1761758204345167	42.034	42.246
1761758204356691	41.169	42.173
1761758204366219	38.037	42.287
1761758204387757	46.980	41.971
1761758204397217	44.001	41.515
1761758204406234	41.027	41.507
1761758204417729	40.156	41.520
1761758204428146	38.075	41.438
1761758204443033	40.375	41.423
1761758204458219	43.213	40.795
1761758204469087	42.168	40.808
1761758204479427	40.349	41.063
1761758204489375	37.889	41.097
1761758204504961	40.697	41.156
1761758204520695	44.130	41.394
1761758204532331	43.576	41.624
1761758204541368	40.500	41.674
1761758204551798	38.661	41.846
1761758204568589	42.759	42.135
1761758204584191	45.516	41.765
1761758204593357	42.660	41.333
1761758204604794	42.071	41.349
1761758204615851	40.780	41.647
1761758204624538	36.998	41.931
1761758204640102	39.810	41.648
1761758204656501	43.730	41.333
1761758204668235	43.484	41.119
1761758204678441	41.503	40.661
1761758204689248	39.930	41.198
1761758204704601	42.362	41.825
1761758204715233	40.521	42.120
1761758204725098	37.494	41.626
1761758204746385	46.149	40.997
1761758204755459	43.267	41.021
1761758204767025	42.757	41.458
1761758204775368	38.793	41.448
1761758204786382	37.197	41.556
1761758204803928	41.742	41.715
1761758204818661	44.302	41.479
1761758204828680	42.254	42.235
1761758204840305	41.603	42.629
1761758204850318	39.082	42.811
1761758204867932	43.788	42.867
1761758204887138	50.828	42.765
1761758204895031	46.700	42.690
1761758204901111	40.610	42.691
1761758204910635	37.761	42.778
1761758204926328	40.723	42.887
1761758204941826	43.552	42.386
1761758204952467	42.259	41.872
1761758204964689	42.474	41.511
1761758204974724	40.177	41.588
1761758204986000	38.778	41.879
1761758205005583	45.681	41.712
1761758205015361	43.097	41.451
1761758205025702	41.375	41.727
1761758205037164	40.673	41.823
1761758205048011	39.051	41.922
1761758205062753	40.944	41.977
1761758205079024	45.022	41.634
1761758205089472	43.431	41.894
1761758205099218	41.168	42.145
1761758205109684	39.331	42.150
1761758205125306	42.246	42.178
1761758205141058	45.699	41.982
1761758205151494	43.881	41.686
1761758205160357	40.725	41.784
1761758205171258	39.333	41.844
1761758205183498	38.988	41.996
1761758205199353	42.059	41.532
1761758205213747	44.406	41.138
1761758205223077	41.776	41.233
1761758205234317	40.850	41.605
1761758205243450	37.601	41.886
1761758205260327	41.757	41.871
1761758205276077	44.840	41.516
1761758205287651	44.441	41.770
1761758205297340	42.140	42.057
1761758205306360	38.842	42.249
1761758205318662	38.508	42.780
1761758205339733	46.943	42.464
1761758205349533	44.644	42.086
1761758205359679	42.779	42.071
1761758205371981	42.902	42.246
1761758205380169	38.603	42.624
1761758205395324	41.060	42.675
1761758205410976	44.284	42.256
1761758205422540	43.899	42.058
1761758205433384	42.623	41.743
1761758205442225	39.014	41.622
1761758205457992	42.756	42.123
1761758205470104	42.659	42.312
1761758205479441	39.634	42.199
1761758205494209	41.689	41.733
1761758205508827	43.615	41.369
1761758205520111	42.942	42.048
1761758205532300	43.158	42.240
1761758205540695	39.243	42.162
1761758205553096	38.983	42.228
1761758205572598	45.805	41.939
1761758205583801	44.669	41.813
1761758205592962	41.880	42.007
1761758205603600	40.296	41.910
1761758205614619	38.800	42.172
1761758205631035	42.355	42.214
1761758205645850	44.878	41.776
1761758205655063	42.191	41.661
1761758205666957	41.867	41.921
1761758205676920	39.396	41.993
1761758205691662	41.426	41.984
1761758205706463	43.525	41.489
1761758205719428	44.474	41.582
1761758205728123	41.017	41.663
1761758205738173	38.712	41.635
1761758205749579	37.408	41.743
1761758205770498	45.805	41.448
1761758205779776	42.996	41.103
1761758205790315	41.590	40.990
1761758205801453	40.480	41.475
1761758205812053	38.471	42.984
1761758205826354	40.081	45.071
1761758205842115	43.342	45.414
1761758205856603	45.868	45.565
1761758205876592	53.799	45.657
1761758205893437	58.273	45.663
1761758205897139	49.242	45.767
1761758205904815	44.501	45.403
1761758205915007	42.515	45.096
1761758205925017	40.539	44.935
1761758205936323	39.514	43.832
1761758205945836	36.440	42.138
1761758205962408	40.265	41.096
1761758205978565	44.258	40.759
1761758205989100	42.776	40.943
1761758205999779	41.326	41.330
1761758206009803	38.824	41.483
1761758206024833	41.131	42.255
1761758206040666	44.357	42.667
1761758206052654	44.413	42.432
1761758206061338	41.040	42.028
1761758206076216	44.159	41.730
1761758206088373	44.383	42.430
1761758206097929	41.913	42.796
1761758206107061	38.735	42.620
1761758206119385	38.346	42.263
1761758206139558	45.827	41.990
1761758206150886	44.789	41.760
1761758206160642	42.591	41.736
1761758206171191	40.843	41.809
1761758206181190	38.314	42.150
1761758206197614	41.859	42.163
1761758206212149	44.145	41.782
1761758206222547	42.646	41.859
1761758206234181	42.140	42.059
1761758206242823	38.478	42.287
1761758206258918	42.013	42.541
1761758206274839	45.561	42.321
1761758206286016	44.589	42.164
1761758206296593	43.128	42.340
1761758206306485	40.850	42.373
1761758206317788	39.661	42.709
1761758206333561	42.574	42.440
1761758206347591	44.405	41.961
1761758206357716	42.473	41.901
1761758206369120	41.840	41.913
1761758206378927	39.322	42.636
1761758206393127	40.767	43.122
1761758206409002	43.994	43.075
1761758206420320	43.245	42.894
1761758206437291	48.079	42.642
1761758206446215	44.522	42.783
1761758206455909	42.106	43.275
1761758206468563	42.587	43.575
1761758206478232	39.963	43.502
1761758206494173	43.246	43.278
1761758206507988	44.242	42.460
1761758206519627	43.771	42.140
1761758206531086	43.254	42.432
1761758206541181	41.015	42.442
1761758206552684	39.891	42.566
1761758206566814	41.328	42.072
1761758206582567	45.020	41.829
1761758206592244	42.688	42.029
1761758206602968	41.206	42.199
1761758206612437	38.300	42.322
1761758206628693	41.813	42.255
1761758206645205	45.772	41.921
1761758206656353	44.953	42.004
1761758206665758	42.253	42.204
1761758206675051	39.218	42.239
1761758206686650	37.986	42.571
1761758206706953	45.855	42.245
1761758206718044	44.679	41.639
1761758206727029	41.561	41.428
1761758206739370	41.620	41.484
1761758206748850	38.549	41.687
1761758206762928	39.712	41.811
1761758206778173	42.846	41.316
1761758206790261	42.817	41.309
1761758206800728	41.247	41.754
1761758206811122	39.227	42.788
1761758206825510	40.897	43.319
1761758206841488	44.617	45.140
1761758206854907	46.007	45.881
1761758206872974	51.966	45.892
1761758206877133	43.852	45.765
1761758206878937	57.929	46.119
1761758206883530	50.249	46.157
1761758206888886	42.931	45.732
1761758206898582	39.980	44.909
1761758206913418	42.759	43.801
1761758206923966	41.282	43.967
1761758206935222	40.369	42.656
1761758206945064	37.773	41.826
1761758206960865	40.887	41.684
1761758206978032	45.514	41.408
1761758206989314	44.811	41.668
1761758206998444	41.958	41.927
1761758207010263	41.509	42.007
1761758207018676	37.219	42.200
1761758207039316	45.356	41.786
1761758207050111	43.869	41.179
1761758207059429	41.174	40.996
1761758207070301	39.707	41.121
1761758207080008	36.742	41.087
1761758207095563	39.443	41.139
1761758207111182	42.981	40.688
1761758207123388	43.212	40.651
1761758207133515	41.163	40.805
1761758207142651	37.748	40.828
1761758207158498	40.842	41.032
1761758207173844	43.502	41.260
1761758207185051	42.709	41.393
1761758207194536	39.940	41.302
1761758207205718	38.778	41.272
1761758207221375	41.723	41.492
1761758207236602	44.310	41.052
1761758207246599	42.300	40.677
1761758207257216	40.868	40.717
1761758207268510	39.948	40.906
1761758207277482	36.439	40.989
1761758207293382	39.758	40.588
1761758207309077	43.110	40.346
1761758207319776	41.829	40.570
1761758207329708	39.602	40.906
1761758207340243	37.713	41.258
1761758207357172	41.898	41.562
1761758207372146	44.533	41.836
1761758207383946	44.225	41.441
1761758207395313	43.475	41.517
1761758207403634	39.472	41.706
1761758207419271	42.501	41.964
1761758207428778	39.161	41.456
1761758207444257	42.591	41.033
1761758207455231	41.486	40.503
1761758207466328	40.294	40.305
1761758207475432	36.822	40.843
1761758207491140	40.301	40.906
1761758207502164	38.928	41.377
1761758207517350	41.497	41.178
1761758207533531	44.854	40.891
1761758207543833	43.123	41.087
1761758207556550	43.870	41.841
1761758207565532	40.609	42.251
1761758207576059	38.609	42.429
1761758207592390	42.262	42.228
1761758207606648	44.360	41.970
1761758207618696	44.394	42.067
1761758207627193	40.715	41.938
1761758207638492	39.484	42.049
1761758207654191	42.273	42.189
1761758207668583	44.091	42.173
1761758207679051	42.584	42.144
1761758207690451	41.721	41.913
1761758207701143	40.010	41.938
1761758207716088	42.099	41.801
1761758207730558	44.067	41.712
1761758207740768	42.083	41.863
1761758207751737	40.967	41.996
1761758207761296	38.119	42.056
1761758207777232	41.383	42.007
1761758207794313	45.600	42.293
1761758207804689	43.913	42.224
1761758207815144	42.323	43.407
1761758207824643	39.518	44.022
1761758207842709	44.957	46.537
1761758207853959	43.376	47.957
1761758207876543	53.914	48.130
1761758207881819	47.117	47.746
1761758207885899	63.270	47.552
1761758207890280	55.578	47.949
1761758207894224	47.333	47.610
1761758207899399	40.078	47.499
1761758207912399	40.382	45.942
1761758207928061	43.484	45.322
1761758207938156	41.570	43.485
1761758207950969	42.264	42.382
1761758207959405	38.339	41.896
1761758207974727	40.925	41.938
1761758207991188	44.897	41.770
1761758208003033	44.546	41.660
1761758208012957	42.476	41.930
1761758208023267	40.496	41.805
1761758208034067	38.706	42.087
1761758208050575	42.386	41.933
1761758208064595	44.267	41.677
1761758208073315	41.015	41.674
1761758208085555	41.154	41.858
1761758208096327	39.385	42.014
1761758208111995	42.335	42.067
1761758208126416	44.517	42.070
1761758208138298	44.320	42.238
1761758208148200	42.056	42.459
1761758208157740	39.235	42.458
1761758208173622	42.417	42.583
1761758208189931	45.947	42.850
1761758208199301	43.225	42.716
1761758208209233	41.144	42.327
1761758208221016	40.638	42.105
1761758208237265	45.004	42.321
1761758208247471	43.174	42.481
1761758208256945	40.434	42.053
1761758208268836	39.831	41.928
1761758208283158	41.392	41.748
1761758208298038	44.023	41.945
1761758208307719	41.660	41.959
1761758208320206	41.977	42.013
1761758208330077	39.349	42.197
1761758208346047	42.603	42.172
1761758208361342	45.151	41.932
1761758208371860	43.711	41.992
1761758208382498	42.270	42.273
1761758208392120	39.579	42.203
1761758208404238	38.998	42.251
1761758208422417	44.627	41.829
1761758208434617	44.462	42.034
1761758208443460	41.275	42.267
1761758208454384	39.836	42.345
1761758208465528	38.377	42.656
1761758208486929	47.208	42.682
1761758208498088	46.039	42.349
1761758208507070	43.053	42.272
1761758208518777	42.683	42.544
1761758208527726	39.265	42.726
1761758208542626	41.295	42.782
1761758208557362	43.687	42.215
1761758208569821	43.998	42.074
1761758208579564	41.651	42.172
1761758208589117	38.937	42.126
1761758208604362	41.541	42.245
1761758208620312	44.628	42.074
1761758208631739	44.038	41.877
1761758208641874	42.220	41.899
1761758208652353	40.458	42.523
1761758208664071	39.581	43.103
1761758208678963	41.719	43.272
1761758208694037	44.216	42.976
1761758208709804	47.892	42.629
1761758208719504	44.739	42.239
1761758208730020	43.231	42.334
1761758208740484	41.663	42.813
1761758208751701	40.570	42.950
1761758208762088	38.326	42.676
1761758208777878	41.404	41.757
1761758208792917	44.368	41.413
1761758208803721	43.089	41.466
1761758208814252	41.483	42.237
1761758208823853	38.695	43.241
1761758208839125	41.300	44.508
1761758208854165	43.760	44.628
1761758208871744	49.375	44.688
1761758208885041	50.608	44.636
1761758208897668	50.995	44.594
1761758208902060	42.605	44.666
1761758208916977	44.971	44.252
1761758208926900	42.564	43.893
1761758208937400	41.067	43.376
1761758208948040	39.414	42.699
1761758208958335	37.165	41.606
1761758208974281	40.168	41.218
1761758208990516	44.199	40.839
1761758209002137	43.838	41.043
1761758209010555	40.073	41.414
1761758209021701	38.724	41.670
1761758209036785	41.175	42.050
1761758209052451	44.602	42.269
1761758209064744	44.783	42.028
1761758209074059	41.972	42.090
1761758209085234	40.963	42.340
1761758209099268	42.361	42.651
1761758209111432	41.792	42.347
1761758209126217	44.454	42.136
1761758209136380	42.578	42.130
1761758209147874	41.830	42.161
1761758209156731	38.139	42.059
1761758209173725	42.484	41.907
1761758209188480	44.726	41.892
1761758209198015	42.287	41.959
1761758209207872	39.936	42.091
1761758209221207	40.844	42.032
1761758209234679	41.647	42.326
1761758209250561	45.122	42.376
1761758209261428	43.898	41.785
1761758209270826	41.236	41.786
1761758209283057	41.085	41.951
1761758209297671	42.983	41.780
1761758209306332	38.810	41.397
1761758209321910	42.297	40.896
1761758209333227	41.592	40.891
1761758209343015	39.127	40.990
1761758209354207	37.816	40.959
1761758209369241	40.117	40.704
1761758209385494	43.847	41.082
1761758209395898	42.224	41.370
1761758209406585	40.779	41.526
1761758209418607	40.428	41.794
1761758209433493	42.598	42.134
1761758209448725	45.170	42.379
1761758209458707	43.153	42.536
1761758209469491	41.806	42.614
1761758209481228	41.215	42.907
1761758209495431	42.574	42.892
1761758209510752	45.412	42.555
1761758209520585	43.002	42.275
1761758209533275	43.710	42.360
1761758209542200	40.285	42.439
1761758209553675	39.224	42.417
1761758209569719	42.373	42.060
1761758209583444	44.003	41.683
1761758209594102	42.595	41.890
1761758209604751	40.988	41.728
1761758209615286	39.006	41.768
1761758209630636	41.639	41.731
1761758209646681	45.080	41.772
1761758209655645	42.089	41.307
1761758209666506	40.679	41.321
1761758209677137	38.854	41.713
1761758209694032	42.783	42.233
1761758209703140	39.362	42.197
1761758209719582	42.732	41.849
1761758209734277	44.905	41.396
1761758209745536	44.209	42.008
1761758209754630	41.282	42.415
1761758209767285	41.595	42.346
1761758209775818	37.561	42.485
1761758209797657	46.794	42.068
1761758209806133	42.927	42.143
1761758209817261	42.096	43.350
1761758209828063	40.753	47.062
1761758209838344	38.560	48.479
1761758209858299	45.655	49.600
1761758209881202	56.278	48.878
1761758209891044	78.400	48.721
1761758209892743	55.763	49.046
1761758209897936	48.774	49.177
1761758209901100	39.574	49.465
1761758209915557	41.358	48.805
1761758209932204	45.349	46.919
1761758209941028	42.061	43.160
1761758209952411	41.441	42.256
1761758209962360	39.054	41.910
1761758209973471	37.416	42.082
1761758209989427	40.812	42.378
1761758210007738	46.717	42.692
1761758210020021	45.317	43.057
1761758210030554	41.294	43.249
1761758210046544	44.315	44.062
1761758210063196	48.494	44.617
1761758210073215	45.712	44.669
1761758210083384	43.363	44.532
1761758210100081	47.178	44.324
1761758210108474	42.965	44.254
1761758210119807	41.334	43.773
1761758210136386	45.352	43.116
1761758210146293	43.230	42.295
1761758210156045	40.597	42.000
1761758210167597	39.510	41.209
1761758210182930	41.917	41.065
1761758210191360	37.500	40.764
1761758210207379	40.416	40.345
1761758210219010	39.273	40.507
1761758210234386	41.519	40.736
1761758210244019	38.328	41.332
1761758210259743	41.160	41.472
1761758210275973	44.854	41.989
1761758210286402	42.886	42.057
1761758210301681	45.465	41.905
1761758210311498	43.319	42.438
1761758210322850	42.666	43.045
1761758210333638	41.102	43.328
1761758210342925	37.751	42.973
1761758210364705	46.844	42.592
1761758210374594	44.402	42.312
1761758210386191	43.994	42.179
1761758210395586	41.299	42.249
1761758210405951	39.083	42.264
1761758210421585	42.664	43.089
1761758210433264	41.986	42.848
1761758210446562	43.370	43.218
1761758210456466	41.246	43.187
1761758210473285	46.006	43.287
1761758210484026	44.431	43.855
1761758210500053	48.102	43.794
1761758210508336	43.687	43.649
1761758210519455	42.296	43.292
1761758210534879	44.758	43.388
1761758210544537	42.057	42.753
1761758210555223	40.538	42.573
1761758210566892	39.797	41.805
1761758210582203	42.208	41.207
1761758210592565	39.658	40.929
1761758210608513	42.625	40.698
1761758210619192	40.427	40.714
1761758210629338	37.702	40.684
1761758210644157	39.516	40.358
1761758210659254	42.452	40.576
1761758210671108	42.218	40.929
1761758210681592	40.234	40.911
1761758210690770	36.538	40.745
1761758210711375	44.395	41.220
1761758210722224	43.183	41.390
1761758210733636	42.442	41.027
1761758210742366	38.766	41.006
1761758210758085	42.453	40.923
1761758210768969	41.224	41.682
1761758210778844	38.820	41.530
1761758210794755	42.008	41.175
1761758210805062	39.405	40.732
1761758210821870	44.121	41.882
1761758210832723	42.882	42.679
1761758210841791	39.632	43.086
1761758210852976	38.006	43.545
1761758210878001	50.271	43.560
1761758210890738	50.419	44.147
1761758210898630	45.293	44.046
1761758210909323	43.417	44.392
1761758210920043	42.151	44.901
1761758210935235	45.277	45.480
1761758210945413	43.111	45.183
1761758210961032	46.342	44.508
1761758210972174	44.724	44.141
1761758210983753	43.796	44.307
1761758211000217	47.297	44.154
1761758211009103	43.671	43.989
1761758211020102	41.621	43.842
1761758211036230	45.081	43.123
1761758211044764	40.623	42.933
1761758211060447	43.625	42.526
1761758211071561	41.643	41.976
