timestamp	delay_ms	delay_smooth
1761666988086201	80.143	86.496
1761666988143988	82.717	86.507
1761666988203995	87.213	86.513
1761666988255404	82.953	86.524
1761666988308132	80.024	86.530
1761666988364254	80.772	86.543
1761666988420060	81.841	86.557
1761666988476593	83.247	86.565
1761666988526734	78.317	86.582
1761666988582561	78.731	86.590
1761666988638845	79.530	86.599
1761666988694858	80.554	86.613
1761666988750810	81.577	86.638
1761666988800851	76.876	86.672
1761666988857548	78.363	86.705
1761666988914020	79.700	86.745
1761666988970817	80.953	86.781
1761666989025289	80.417	86.806
1761666989082495	82.134	86.837
1761666989139358	83.874	86.867
1761666989187945	77.279	86.896
1761666989244094	78.059	86.923
1761666989299682	77.780	86.955
1761666989355077	77.961	86.985
1761666989410572	78.444	87.013
1761666989465923	78.951	87.040
1761666989521118	78.947	87.072
1761666989576553	79.247	87.101
1761666989632210	79.870	87.140
1761666989687502	80.085	87.171
1761666989742838	80.325	87.195
1761666989798370	81.077	87.200
1761666989853832	81.119	87.199
1761666989908843	80.835	87.202
1761666989964573	81.812	87.201
1761666990013075	75.208	87.203
1761666990069449	76.694	87.201
1761666990124774	77.255	87.202
1761666990180267	77.041	87.204
1761666990235679	77.602	87.204
1761666990290597	77.235	87.205
1761666990348372	79.679	87.204
1761666990405793	82.319	87.212
1761666990456824	77.823	87.216
1761666990514392	79.954	87.217
1761666990571885	82.179	87.217
1761666990622850	78.129	87.216
1761666990680470	80.747	87.218
1761666990737892	82.737	87.223
1761666990795406	84.802	87.273
1761666990846352	79.532	87.338
1761666990903789	81.424	87.394
1761666990961353	84.159	87.452
1761666991012462	80.044	87.512
1761666991069973	82.116	87.569
1761666991127183	84.438	87.628
1761666991178056	80.011	87.689
1761666991235552	82.163	87.753
1761666991292660	84.261	87.808
1761666991342545	78.507	87.864
1761666991400149	81.023	87.923
1761666991455926	82.165	87.990
1761666991506320	77.244	88.048
1761666991566080	81.631	88.108
1761666991614880	75.237	88.169
1761666991671581	76.594	88.232
1761666991725868	75.825	88.276
1761666991781993	76.667	88.292
1761666991838095	77.379	88.270
1761666991892870	77.022	88.247
1761666991948473	77.313	88.228
1761666992005520	78.911	88.202
1761666992061242	78.882	88.180
1761666992116424	79.416	88.158
1761666992172431	80.515	88.133
1761666992228434	81.436	88.109
1761666992282258	80.166	88.083
1761666992332375	75.502	88.060
1761666992388838	76.757	88.039
1761666992446956	79.821	88.012
1761666992505460	82.667	87.989
1761666992556897	78.730	87.965
1761666992615420	81.803	87.945
1761666992673846	84.979	87.923
1761666992725687	81.285	87.896
1761666992784035	83.996	87.873
1761666992835837	80.364	87.874
1761666992894400	83.488	87.926
1761666992945970	79.767	87.981
1761666993004339	83.085	88.045
1761666993056177	79.495	88.112
1761666993114237	81.454	88.170
1761666993172714	84.559	88.232
1761666993224487	80.604	88.294
1761666993282879	84.009	88.347
1761666993334754	80.952	88.401
1761666993391515	82.392	88.459
1761666993441826	77.533	88.524
1761666993497349	77.773	88.581
1761666993553769	78.630	88.637
1761666993609054	78.845	88.698
1761666993665174	79.933	88.759
1761666993721491	81.800	88.813
1761666993772875	77.970	88.869
1761666993828037	77.885	88.917
1761666993883928	78.590	88.926
1761666993939696	79.550	88.901
1761666993995867	80.941	88.875
1761666994051783	81.877	88.853
1761666994101415	76.666	88.828
1761666994157357	77.354	88.807
1761666994213169	77.815	88.784
1761666994269193	78.865	88.759
1761666994325312	79.325	88.738
1761666994381079	79.426	88.716
1761666994436624	79.727	88.691
1761666994492903	80.756	88.664
1761666994555727	88.408	88.641
1761666994603631	80.666	88.615
1761666994662277	83.415	88.586
1761666994719350	85.129	88.561
1761666994770453	80.818	88.536
1761666994828102	82.784	88.509
1761666994879329	79.436	88.485
1761666994937028	82.125	88.485
1761666994988380	78.532	88.547
1761666995046167	81.576	88.605
1761666995103564	83.259	88.666
1761666995155228	79.420	88.730
1761666995212845	81.416	88.794
1761666995270662	84.033	88.856
1761666995321905	79.895	88.910
1761666995379533	82.392	88.973
1761666995437260	84.812	89.040
1761666995488383	80.291	89.095
1761666995543759	80.293	89.156
1761666995598244	79.711	89.222
1761666995653052	79.360	89.278
1761666995707781	78.561	89.339
1761666995762407	77.718	89.408
1761666995816078	76.603	89.468
1761666995871117	75.954	89.528
1761666995925422	74.830	89.570
1761666995979717	74.282	89.587
1761666996037317	76.497	89.563
1761666996090431	75.049	89.537
1761666996152770	82.496	89.515
1761666996206715	81.339	89.489
1761666996261061	80.599	89.462
1761666996315689	79.880	89.441
1761666996370459	79.683	89.415
1761666996425180	79.439	89.390
1761666996479702	79.043	89.363
1761666996534787	79.312	89.338
1761666996662783	152.141	89.314
1761666996733384	167.131	89.288
1761666996790146	168.503	89.258
1761666996846155	168.886	89.233
1761666996888903	156.904	89.207
1761666996948952	161.499	89.177
1761666997004940	162.451	89.149
1761666997056460	158.804	89.124
1761666997114554	162.080	89.117
1761666997171516	163.437	89.169
1761666997228065	164.940	89.220
1761666997284528	165.085	89.267
1761666997340998	165.531	89.316
1761666997396374	164.769	89.370
1761666997453409	165.836	89.421
1761666997510519	167.540	89.472
1761666997567025	167.502	89.520
1761666997622724	166.716	89.568
1761666997631070	122.490	89.621
1761666997643324	78.842	89.673
1761666997664454	45.273	89.723
1761666997716320	44.326	89.772
1761666997770373	45.551	89.821
1761666997822387	44.727	89.872
1761666997877074	45.756	89.929
1761666997928713	44.753	89.984
1761666997983590	46.894	90.025
1761666998035854	46.325	90.032
1761666998086941	44.719	90.008
1761666998139102	43.986	89.991
1761666998194059	46.185	89.974
1761666998246005	45.485	89.955
1761666998297194	43.960	89.937
1761666998351130	44.806	89.913
1761666998402787	43.623	89.896
1761666998459125	47.248	89.878
1761666998510238	45.359	89.855
1761666998561915	44.116	89.838
1761666998641533	71.394	89.821
1761666998711265	86.266	89.807
1761666998768381	88.117	89.782
1761666998824748	89.594	89.763
1761666998880907	90.485	89.745
1761666998930244	85.220	89.726
1761666998986713	86.618	89.706
1761666999042860	87.677	89.702
1761666999098990	88.917	89.769
1761666999155359	90.799	89.834
1761666999204851	85.388	89.906
1761666999260932	86.611	89.979
1761666999317439	88.070	90.046
1761666999373525	89.196	90.122
1761666999429821	90.693	90.191
1761666999478973	85.145	90.255
1761666999536070	86.637	90.331
1761666999590090	85.484	90.404
1761666999646352	87.259	90.471
1761666999726127	112.617	90.533
1761666999785581	115.901	90.612
1761666999846109	121.814	90.681
1761666999894419	115.261	90.746
1761666999954623	119.293	90.816
1761667000005009	114.924	90.883
1761667000067649	122.369	90.946
1761667000115755	115.673	90.972
1761667000176949	120.992	90.958
1761667000226548	115.751	90.933
1761667000286015	119.634	90.903
1761667000338483	116.471	90.880
1761667000398275	120.154	90.852
1761667000458235	124.464	90.825
1761667000509945	120.354	90.796
1761667000567548	122.235	90.764
1761667000618270	117.884	90.731
1761667000677410	121.725	90.704
1761667000714977	103.844	90.675
1761667000748898	81.752	90.647
1761667000794838	72.330	90.617
1761667000852320	75.191	90.585
1761667000903644	71.671	90.558
1761667000961378	74.584	90.531
1761667001018593	77.139	90.502
1761667001069469	72.902	90.471
1761667001125093	73.758	90.461
1761667001176182	70.207	90.491
1761667001235551	74.861	90.516
1761667001290147	74.750	90.539
1761667001341590	71.444	90.567
1761667001401116	76.225	90.599
1761667001452692	73.854	90.627
1761667001506897	73.697	90.653
1761667001558886	71.744	90.675
1761667001616953	75.798	90.704
1761667001667230	72.193	90.735
1761667001732074	82.770	90.761
1761667001854666	151.039	90.786
1761667001909589	150.778	90.817
1761667001975793	161.730	90.845
1761667002029190	158.967	90.869
1761667002086362	159.700	90.890
1761667002138615	156.690	90.923
1761667002192240	154.940	90.954
1761667002245623	153.407	90.978
1761667002302308	154.418	90.983
1761667002355344	151.899	90.986
1761667002422031	163.248	90.993
1761667002476166	161.130	90.996
1761667002528026	157.403	91.004
1761667002584203	157.895	91.010
1761667002638283	156.323	91.019
1761667002692898	156.650	91.027
1761667002746768	155.629	91.032
1761667002800961	154.545	91.033
1761667002812230	113.053	91.039
1761667002825992	71.328	91.042
1761667002855037	47.039	91.043
1761667002910577	49.687	91.048
1761667002962103	48.243	91.056
1761667003015002	48.009	91.062
1761667003067970	48.025	91.064
1761667003120130	47.048	91.076
1761667003175444	49.368	91.109
1761667003228092	48.810	91.164
1761667003279812	47.575	91.216
1761667003332278	46.898	91.272
1761667003388066	49.746	91.326
1761667003440214	48.825	91.378
1761667003493250	48.873	91.428
1761667003545511	48.136	91.482
1761667003597882	47.443	91.534
1761667003653709	50.332	91.583
1761667003706084	49.630	91.636
1761667003774434	66.252	91.686
1761667003860859	97.731	91.733
1761667003915840	96.702	91.784
1761667003970874	95.703	91.834
1761667004025980	95.388	91.881
1761667004080775	95.002	91.932
1761667004135741	94.592	91.981
1761667004190893	94.342	92.015
1761667004245739	93.677	92.020
1761667004300780	93.941	92.001
1761667004355619	93.941	91.983
1761667004411056	94.141	91.965
1761667004465385	92.815	91.947
1761667004520831	92.829	91.931
1761667004583735	100.463	91.916
1761667004639033	99.696	91.896
1761667004693309	98.799	91.877
1761667004749125	99.434	91.858
1761667004803884	98.835	91.840
1761667004854374	96.224	91.824
1761667004914687	100.959	91.808
1761667004975295	105.668	91.791
1761667005027283	102.331	91.774
1761667005087570	107.406	91.759
1761667005139278	102.898	91.743
1761667005200006	109.164	91.726
1761667005251783	105.607	91.730
1761667005303619	101.938	91.808
1761667005364185	106.384	91.879
1761667005415992	102.077	91.953
1761667005476216	107.133	92.019
1761667005528311	103.319	92.094
1761667005588921	108.077	92.171
1761667005640760	104.198	92.244
1761667005701231	108.989	92.310
1761667005752868	104.493	92.391
1761667005813491	108.365	92.466
1761667005859711	102.228	92.537
1761667005903945	90.579	92.602
1761667005963144	94.737	92.670
1761667006014790	91.639	92.745
1761667006066620	88.706	92.815
1761667006126298	93.085	92.885
1761667006178472	90.430	92.952
1761667006236901	93.406	93.016
1761667006289548	90.968	93.042
1761667006348871	95.558	93.024
1761667006400673	92.168	92.992
1761667006452786	89.342	92.955
1761667006511826	93.623	92.925
1761667006563753	90.713	92.892
1761667006623407	95.014	92.859
1761667006675043	91.400	92.828
1761667006727389	88.759	92.797
1761667006786213	91.856	92.763
1761667006838593	88.974	92.734
1761667006911784	109.019	92.705
1761667006969750	112.045	92.672
1761667007030103	116.636	92.640
1761667007084032	115.069	92.604
1761667007144077	120.426	92.575
1761667007192316	113.974	92.542
1761667007250407	116.487	92.511
1761667007308515	119.218	92.479
1761667007354827	110.256	92.467
1761667007414789	114.776	92.495
1761667007472815	116.103	92.520
1761667007530995	119.010	92.544
1761667007579287	112.272	92.575
1761667007637471	114.162	92.604
1761667007695583	117.433	92.628
1761667007753639	120.423	92.657
1761667007801643	113.077	92.689
1761667007860120	115.860	92.719
1761667007903210	104.511	92.745
1761667007933018	79.266	92.776
1761667007988267	79.897	92.802
1761667008043544	80.675	92.825
1761667008098341	81.079	92.853
1761667008147265	75.995	92.886
1761667008201809	76.484	92.915
1761667008256789	77.071	92.942
1761667008311696	77.553	92.975
1761667008366703	78.479	92.997
1761667008421554	79.250	93.003
1761667008476603	79.898	93.007
1761667008531475	80.278	93.007
1761667008586128	80.420	93.014
1761667008635003	75.014	93.013
1761667008689769	75.703	93.017
1761667008744717	75.740	93.019
1761667008799763	75.859	93.024
1761667008860829	81.599	93.027
1761667008915481	80.985	93.033
1761667009030116	140.366	93.036
1761667009093507	147.545	93.035
1761667009144653	143.498	93.036
1761667009207216	150.195	93.036
1761667009258865	146.516	93.039
1761667009309862	143.008	93.038
1761667009372645	149.670	93.040
1761667009423669	145.803	93.045
1761667009486976	152.471	93.092
1761667009536427	146.428	93.152
1761667009588324	143.261	93.203
1761667009650598	149.849	93.256
1761667009702112	146.027	93.312
1761667009765153	153.621	93.369
1761667009816586	148.566	93.429
1761667009866923	143.726	93.484
1761667009930290	151.558	93.543
1761667009970985	136.502	93.604
1761667009986109	97.346	93.667
1761667010003899	58.816	93.732
1761667010052376	54.105	93.790
1761667010104149	52.469	93.851
1761667010156506	51.731	93.914
1761667010212283	54.435	93.977
1761667010264341	53.105	94.041
1761667010316519	52.226	94.089
1761667010371953	54.688	94.102
1761667010424312	53.965	94.083
1761667010476031	51.926	94.059
1761667010528154	51.203	94.035
1761667010583593	53.506	94.015
1761667010635736	52.503	93.994
1761667010691487	55.084	93.969
1761667010743468	54.096	93.946
1761667010795340	52.796	93.919
1761667010847783	52.561	93.893
1761667010899768	51.673	93.873
1761667010971183	71.404	93.845
1761667011071981	115.874	93.824
1761667011131624	119.019	93.797
1761667011191796	124.205	93.713
1761667011241869	118.372	93.680
1761667011302151	123.886	93.656
1761667011351858	118.349	93.633
1761667011411947	123.715	93.632
1761667011462242	118.578	93.684
1761667011522420	123.529	93.740
1761667011572489	118.588	93.797
1761667011632824	123.714	93.863
1761667011682976	118.069	93.922
1761667011742595	121.981	93.987
1761667011792731	116.964	94.059
1761667011852813	122.048	94.123
1761667011903092	116.917	94.191
1761667011963145	121.104	94.263
1761667011998856	101.427	94.324
1761667012031120	76.993	94.391
1761667012078840	70.297	94.464
1761667012132517	69.159	94.528
1761667012186046	68.268	94.590
1761667012244781	72.791	94.658
1761667012298297	72.301	94.725
1761667012351687	71.538	94.780
1761667012405146	71.001	94.806
1761667012458736	70.330	94.791
1761667012512283	68.699	94.772
1761667012565642	67.567	94.754
1761667012625995	73.389	94.734
1761667012678618	71.302	94.704
1761667012730219	68.244	94.672
1761667012786290	69.730	94.640
1761667012837250	66.143	94.611
1761667012896746	71.222	94.581
1761667012950677	70.428	94.555
1761667013011856	76.900	94.522
1761667013143389	153.863	94.493
1761667013200062	155.070	94.463
1761667013256568	156.008	94.432
1761667013312462	156.542	94.405
1761667013370403	159.215	94.377
1761667013424920	157.879	94.345
1761667013481381	158.917	94.314
1761667013538357	160.366	94.307
1761667013594583	160.531	94.358
1761667013652334	163.315	94.410
1761667013709227	164.137	94.456
1761667013763243	161.618	94.513
1761667013819185	161.415	94.569
1761667013875642	161.608	94.631
1761667013933203	162.730	94.691
1761667013988169	160.925	94.753
1761667014043707	160.518	94.807
1761667014099283	159.752	94.858
1761667014113376	122.322	94.912
1761667014125869	78.239	94.963
1761667014147820	45.634	95.017
1761667014202015	46.707	95.074
1761667014256246	47.833	95.128
1761667014310031	48.553	95.184
1761667014361048	46.456	95.242
1761667014415163	47.597	95.283
1761667014468591	47.605	95.297
1761667014520644	46.657	95.284
1761667014576535	49.577	95.265
1761667014627564	47.744	95.251
1761667014678979	46.163	95.228
1761667014732862	47.103	95.207
1761667014787073	48.408	95.182
1761667014837760	46.148	95.160
1761667014891998	47.496	95.138
1761667014946235	48.830	95.117
1761667014996949	46.488	95.099
1761667015076291	73.391	95.077
1761667015148748	90.583	95.056
1761667015200208	87.306	95.033
1761667015258407	90.285	95.015
1761667015316671	94.115	94.992
1761667015367762	90.246	94.974
1761667015425550	92.858	94.950
1761667015476894	88.931	94.948
1761667015535346	92.033	95.009
1761667015585797	87.807	95.079
1761667015644515	91.377	95.140
1761667015695593	87.535	95.203
1761667015754035	90.888	95.264
1761667015811962	93.884	95.334
1761667015862996	89.827	95.398
1761667015921339	93.804	95.467
1761667015972472	89.604	95.529
1761667016030680	92.880	95.602
1761667016082442	89.907	95.668
1761667016150590	103.431	95.727
1761667016216872	114.304	95.792
1761667016274113	116.616	95.850
1761667016329693	117.013	95.918
1761667016385566	116.796	95.979
1761667016432145	108.447	96.045
1761667016488232	108.406	96.094
1761667016544002	109.260	96.106
1761667016600595	110.946	96.075
1761667016655751	110.603	96.045
1761667016712060	110.956	96.021
1761667016767722	110.771	95.995
1761667016823575	110.555	95.968
1761667016879576	110.458	95.944
1761667016935608	110.271	95.918
1761667016991505	111.023	95.894
1761667017050980	114.345	95.868
1761667017101508	109.085	95.841
1761667017149041	102.498	95.815
1761667017189626	87.178	95.788
1761667017239963	82.779	95.759
1761667017293745	82.186	95.733
1761667017345899	79.889	95.704
1761667017403550	82.918	95.675
1761667017455887	80.858	95.647
1761667017514666	85.043	95.628
1761667017566142	81.936	95.616
1761667017618360	79.581	95.664
1761667017676901	83.411	95.708
1761667017728736	80.735	95.749
1761667017787578	85.143	95.798
1761667017839939	82.764	95.842
1761667017892148	80.478	95.881
1761667017948260	81.557	95.931
1761667018002115	81.321	95.977
1761667018060393	84.912	96.017
1761667018112506	82.237	96.067
1761667018214471	129.165	96.110
1761667018284788	144.161	96.149
1761667018332354	136.328	96.183
1761667018391117	138.978	96.229
1761667018449894	141.586	96.269
1761667018497138	134.002	96.312
1761667018556280	137.045	96.356
1761667018615142	139.469	96.387
1761667018674115	143.068	96.384
1761667018721279	134.832	96.372
1761667018780532	137.638	96.359
1761667018839718	140.718	96.340
1761667018898872	144.396	96.329
1761667018946305	135.942	96.317
1761667019005134	138.763	96.301
1761667019063820	141.462	96.291
1761667019122759	144.529	96.279
1761667019161546	127.446	96.270
1761667019182480	93.508	96.261
1761667019203275	58.279	96.254
1761667019256918	58.521	96.243
1761667019310827	59.165	96.234
1761667019360741	56.166	96.226
1761667019415054	57.376	96.214
1761667019469138	58.242	96.203
1761667019523088	59.025	96.193
1761667019572651	55.658	96.180
1761667019626923	56.654	96.260
1761667019681029	57.854	96.338
1761667019734985	58.819	96.415
1761667019784893	55.694	96.494
1761667019838769	56.545	96.572
1761667019892799	57.468	96.646
1761667019946719	58.124	96.717
1761667020001084	59.234	96.790
1761667020050612	55.734	96.859
1761667020104661	56.603	96.924
1761667020182454	81.378	97.005
1761667020289281	133.359	97.082
1761667020348044	137.228	97.159
1761667020407064	140.583	97.231
1761667020465664	143.779	97.307
1761667020512774	135.525	97.377
1761667020572322	139.087	97.447
1761667020630508	141.263	97.514
1761667020678079	133.490	97.538
1761667020736813	136.186	97.525
1761667020796080	139.231	97.491
1761667020854251	141.691	97.457
1761667020901699	132.872	97.422
1761667020959043	134.819	97.393
1761667021021010	140.558	97.364
1761667021077352	140.939	97.336
1761667021126489	135.030	97.310
1761667021186014	138.584	97.278
1761667021228378	124.784	97.246
1761667021248133	87.981	97.218
1761667021272775	57.515	97.187
1761667021325468	57.280	97.159
1761667021378532	57.495	97.188
1761667021431402	57.457	97.163
1761667021484429	56.868	97.129
1761667021537799	57.262	97.102
1761667021590886	56.878	97.075
1761667021644142	56.899	97.047
1761667021697525	57.298	97.017
1761667021750490	56.983	97.008
1761667021804107	56.913	97.022
1761667021857175	56.325	97.035
1761667021910241	55.649	97.053
1761667021962891	54.913	97.064
1761667022016236	55.112	97.079
1761667022071451	57.545	97.091
1761667022124693	57.872	97.101
1761667022174993	54.968	97.116
1761667022254282	81.331	97.125
1761667022373764	144.751	97.138
1761667022420863	136.833	97.148
1761667022481403	141.299	97.160
1761667022541617	145.988	97.174
1761667022592186	141.468	97.191
1761667022647648	141.449	97.210
1761667022695342	134.611	97.226
1761667022756002	139.592	97.239
1761667022816949	144.995	97.256
1761667022862393	135.164	97.276
1761667022925723	142.717	97.300
1761667022982529	143.493	97.323
1761667023030172	136.270	97.352
1761667023091159	141.279	97.376
1761667023151537	146.109	97.398
1761667023199581	138.880	97.426
1761667023257360	140.775	97.452
1761667023296850	124.962	97.483
1761667023323071	95.791	97.510
1761667023338273	55.304	97.536
1761667023392660	56.264	97.572
1761667023445796	56.140	97.601
1761667023497426	54.330	97.625
1761667023552346	55.899	97.647
1761667023606283	56.326	97.670
1761667023657429	54.172	97.694
1761667023711761	54.965	97.718
1761667023765967	55.870	97.736
1761667023817188	53.854	97.751
1761667023872001	55.042	97.763
1761667023926562	56.409	97.778
1761667023977483	53.806	97.716
1761667024032134	54.875	97.644
1761667024086350	55.823	97.567
1761667024137584	53.685	97.486
1761667024191370	53.717	97.421
1761667024246267	54.945	97.349
1761667024319488	75.843	97.280
1761667024430157	130.643	97.212
1761667024485898	130.193	97.144
1761667024541182	130.425	97.072
1761667024596315	129.711	97.002
1761667024651813	130.278	96.929
1761667024707444	129.976	96.852
1761667024762370	129.398	96.778
1761667024816887	129.011	96.709
1761667024873461	129.502	96.653
1761667024929084	130.208	96.607
1761667024984247	130.097	96.553
1761667025039810	129.908	96.547
1761667025094987	129.884	96.589
1761667025151071	130.349	96.657
1761667025205778	133.597	96.732
1761667025261181	134.114	96.806
1761667025316932	133.609	96.875
1761667025358814	120.266	96.948
1761667025381391	87.025	97.019
1761667025408744	59.676	97.086
1761667025463503	60.387	97.159
1761667025517715	61.039	97.228
1761667025572244	61.982	97.300
1761667025627086	63.431	97.374
1761667025677093	59.977	97.442
1761667025731249	60.992	97.515
1761667025786468	62.847	97.576
1761667025836450	59.591	97.612
1761667025891264	60.863	97.642
1761667025945713	62.176	97.672
1761667026005474	68.480	97.700
1761667026049091	58.719	97.708
1761667026103703	59.943	97.697
1761667026159372	62.248	97.683
1761667026214444	64.056	97.672
1761667026263511	58.431	97.658
1761667026334885	75.761	97.647
1761667026462902	147.873	97.633
1761667026516822	146.780	97.622
1761667026580275	154.717	97.608
1761667026632159	150.824	97.589
1761667026683076	146.537	97.581
1761667026747639	155.494	97.570
1761667026798892	150.741	97.555
1761667026849571	146.264	97.551
1761667026912451	154.159	97.608
1761667026964830	150.654	97.682
1761667027016837	147.721	97.754
1761667027068405	143.587	97.824
1761667027135624	155.241	97.890
1761667027183565	147.726	97.929
1761667027235475	144.050	97.962
1761667027297784	150.617	98.000
1761667027350553	148.081	98.041
1761667027403116	145.393	98.076
1761667027421226	109.914	98.114
1761667027432415	65.034	98.142
1761667027474107	53.842	98.187
1761667027524318	50.888	98.225
1761667027585460	58.862	98.266
1761667027635736	55.778	98.300
1761667027684713	51.446	98.336
1761667027736994	50.324	98.366
1761667027789667	49.758	98.351
1761667027842870	49.762	98.299
1761667027896278	49.782	98.224
1761667027949989	50.321	98.155
1761667028003703	50.879	98.082
1761667028057299	51.297	98.027
1761667028109529	50.452	97.995
1761667028162705	50.314	97.973
1761667028216800	51.190	97.945
1761667028269630	50.790	97.921
1761667028323744	51.242	97.895
1761667028396867	72.799	97.869
1761667028488905	108.834	97.844
1761667028539231	104.593	97.816
1761667028593193	103.691	97.793
1761667028653769	109.302	97.768
1761667028707145	107.054	97.742
1761667028762228	106.687	97.718
1761667028815787	105.627	97.690
1761667028869032	104.070	97.684
1761667028931107	110.963	97.714
1761667028984389	108.379	97.742
1761667029036609	104.713	97.767
1761667029090934	103.807	97.800
1761667029153767	110.631	97.820
1761667029207265	108.583	97.774
1761667029260783	106.258	97.725
1761667029313881	104.209	97.669
1761667029376112	110.903	97.607
1761667029429527	108.514	97.545
1761667029476519	101.634	97.486
1761667029517705	86.611	97.428
1761667029571834	85.391	97.372
1761667029626355	84.078	97.314
1761667029680624	82.676	97.259
1761667029742057	88.572	97.193
1761667029796294	87.634	97.128
1761667029850411	86.907	97.068
1761667029905361	86.753	97.006
1761667029959439	85.722	96.946
1761667030013271	83.588	96.886
1761667030068417	83.422	96.826
1761667030122741	82.510	96.767
1761667030177208	82.106	96.751
1761667030238603	88.378	96.777
1761667030293071	86.573	96.827
1761667030347341	85.577	96.875
1761667030401615	84.041	96.925
1761667030463052	89.809	96.975
1761667030540758	113.090	97.025
1761667030618549	135.765	97.076
1761667030673520	135.456	97.125
1761667030729072	135.160	97.175
1761667030784114	134.539	97.226
1761667030839767	133.941	97.277
1761667030895268	133.249	97.326
1761667030950335	133.162	97.376
1761667031005531	132.653	97.426
1761667031061245	132.235	97.477
1761667031116179	131.201	97.529
1761667031171758	130.668	97.577
1761667031226891	130.235	97.627
1761667031282252	129.665	97.660
1761667031337708	129.782	97.660
1761667031393443	129.785	97.661
1761667031448296	129.186	97.663
1761667031503882	129.182	97.665
1761667031545775	115.715	97.668
1761667031568381	83.128	97.671
1761667031600408	60.274	97.674
1761667031655589	61.387	97.679
1761667031710687	62.771	97.682
1761667031765672	64.260	97.686
1761667031816483	61.468	97.690
1761667031871524	63.098	97.695
1761667031921836	59.766	97.700
1761667031976787	61.204	97.697
1761667032032144	63.153	97.695
1761667032087283	64.979	97.694
1761667032137891	61.825	97.692
1761667032193074	62.845	97.691
1761667032248391	64.082	97.693
1761667032303402	65.005	97.689
1761667032353676	60.938	97.681
1761667032408965	61.855	97.676
1761667032464085	62.891	97.666
1761667032536607	81.570	97.660
1761667032668452	157.314	97.648
1761667032720107	152.717	97.639
1761667032773472	151.298	97.635
1761667032824842	147.072	97.625
1761667032891209	157.876	97.621
1761667032942903	153.311	97.610
1761667032996792	151.372	97.604
1761667033048543	147.548	97.593
1761667033114674	158.184	97.586
1761667033166282	154.031	97.574
1761667033219436	152.210	97.566
1761667033270775	148.296	97.555
1761667033324233	146.506	97.550
1761667033389072	155.662	97.557
1761667033442533	152.726	97.560
1761667033493989	149.107	97.567
1761667033547143	146.687	97.576
1761667033602394	145.717	97.581
1761667033615617	104.358	97.589
1761667033628942	62.027	97.593
1761667033669769	49.681	97.601
1761667033721205	48.040	97.603
1761667033775923	49.685	97.609
1761667033830342	51.074	97.618
1761667033881426	48.861	97.622
1761667033935882	50.292	97.630
1761667033987307	48.614	97.632
1761667034042112	50.206	97.639
1761667034096483	51.246	97.649
1761667034148255	49.967	97.655
1761667034202442	51.190	97.665
1761667034253884	49.666	97.652
1761667034305115	47.947	97.637
1761667034359777	49.503	97.616
1761667034414408	51.172	97.596
1761667034465237	48.625	97.571
1761667034519907	50.327	97.553
1761667034587990	66.434	97.532
1761667034684878	107.783	97.508
1761667034737929	105.489	97.494
1761667034790609	102.854	97.475
1761667034852089	108.747	97.454
1761667034904678	106.090	97.430
1761667034957906	104.197	97.413
1761667035019059	110.034	97.395
1761667035072056	108.232	97.372
1761667035124842	106.016	97.347
1761667035177579	103.791	97.329
1761667035239136	109.339	97.308
1761667035291887	106.318	97.300
1761667035344631	103.990	97.320
1761667035406239	110.512	97.340
1761667035458940	108.145	97.359
1761667035511828	105.459	97.377
1761667035564388	103.182	97.401
1761667035626253	109.924	97.425
1761667035667695	99.113	97.448
1761667035708482	83.710	97.470
1761667035765122	85.079	97.492
1761667035819835	84.540	97.513
1761667035879216	89.008	97.533
1761667035928151	83.112	97.552
1761667035984647	84.962	97.572
1761667036039399	85.139	97.597
1761667036094433	85.410	97.622
1761667036149589	85.986	97.647
1761667036204595	85.597	97.672
1761667036259581	84.868	97.691
1761667036314451	83.881	97.710
1761667036369385	83.924	97.661
1761667036424175	83.516	97.604
1761667036479163	83.453	97.551
1761667036533930	83.276	97.490
1761667036588809	82.801	97.434
1761667036650404	88.664	97.381
1761667036744450	127.416	97.321
1761667036813277	140.826	97.264
1761667036859749	131.750	97.200
1761667036917628	134.392	97.143
1761667036975801	136.567	97.090
1761667037033245	138.424	97.028
1761667037091181	140.714	96.971
1761667037137381	131.594	96.905
1761667037195825	134.639	96.845
1761667037253765	136.569	96.790
1761667037311479	138.752	96.726
1761667037368966	141.240	96.680
1761667037415597	132.854	96.679
1761667037473985	135.473	96.723
1761667037531873	137.538	96.773
1761667037589211	138.165	96.826
1761667037647507	140.876	96.879
1761667037685770	123.351	96.929
1761667037706979	88.995	96.980
1761667037732949	58.769	97.033
1761667037788566	60.813	97.084
1761667037840088	58.464	97.135
1761667037895992	60.577	97.188
1761667037947371	58.146	97.243
1761667038003593	60.704	97.295
1761667038055004	58.132	97.348
1761667038110875	60.444	97.399
1761667038162153	58.054	97.450
1761667038218191	60.586	97.504
1761667038269503	58.383	97.557
1761667038325380	60.779	97.612
1761667038376984	58.637	97.644
1761667038432664	60.812	97.622
1761667038484250	58.628	97.596
1761667038540158	61.075	97.564
1761667038591568	58.686	97.539
1761667038670836	84.396	97.507
1761667038776958	134.661	97.482
1761667038836107	137.766	97.450
1761667038894640	140.308	97.425
1761667038958013	148.574	97.393
1761667039002025	137.618	97.367
1761667039059210	138.944	97.335
1761667039121495	145.664	97.310
1761667039165425	134.619	97.280
