time_s	time_ms	time_ms_smooth
25.526	5.292	6.173
25.541	5.521	6.187
25.582	4.979	6.201
25.597	5.657	6.177
25.638	4.657	6.203
25.639	4.825	6.211
25.654	4.737	5.995
25.696	4.891	5.201
25.699	4.884	4.967
25.715	5.492	4.974
25.755	4.627	4.987
25.758	4.477	5.000
25.772	4.758	4.997
25.814	4.906	4.993
25.829	5.257	4.954
25.870	5.233	4.940
25.871	5.386	4.898
25.885	5.165	4.910
25.925	4.677	4.919
25.929	4.355	4.952
25.944	4.823	4.983
25.985	4.890	4.979
25.986	4.970	4.958
26.002	5.705	4.956
26.042	4.760	4.963
26.047	5.183	4.981
26.062	4.562	4.981
26.104	4.622	4.960
26.105	4.599	4.979
26.119	4.962	4.974
26.161	5.051	4.957
26.162	5.559	4.983
26.176	5.662	5.043
26.217	4.806	5.120
26.218	4.954	5.112
26.232	4.578	5.117
26.274	4.663	5.078
26.275	5.191	5.076
26.290	4.921	5.075
26.330	4.735	5.105
26.334	5.684	5.121
26.348	5.270	5.130
26.389	4.745	5.138
26.390	5.328	5.156
26.404	5.859	5.126
26.447	6.739	5.101
26.459	4.704	5.096
26.501	5.073	5.079
26.515	4.735	5.114
26.529	4.713	5.129
26.571	5.160	5.134
26.585	5.307	5.159
26.599	5.028	5.160
26.640	4.817	5.123
26.641	5.158	5.122
26.655	5.519	5.137
26.696	4.790	5.145
26.697	5.044	5.129
26.711	4.692	5.058
26.753	4.524	5.076
26.769	5.456	5.104
26.810	5.045	5.102
26.813	5.309	5.115
26.829	5.543	5.121
26.869	4.747	5.099
26.872	4.770	5.105
26.886	5.234	5.123
26.928	5.130	5.108
26.929	5.539	5.085
26.943	5.441	5.087
26.983	4.978	5.078
26.987	5.151	5.084
27.002	5.771	5.094
27.043	4.678	5.074
27.044	5.032	5.090
27.058	5.325	5.082
27.099	4.755	5.094
27.100	5.172	5.123
27.114	5.279	5.109
27.155	4.772	5.108
27.169	4.958	5.245
27.210	4.841	7.069
27.211	4.807	7.256
27.225	4.838	9.158
27.267	4.768	9.426
27.281	4.978	11.514
27.295	5.432	11.973
27.336	5.123	12.059
27.337	5.836	12.793
27.351	5.460	13.006
27.392	4.422	12.994
27.406	5.214	12.985
27.452	8.554	13.020
27.452	51.136	13.007
27.453	10.127	13.018
27.454	52.513	13.059
27.455	11.862	13.043
27.459	57.967	13.034
27.459	16.155	13.032
27.464	7.170	13.019
27.467	23.680	13.004
27.467	10.096	12.963
27.504	4.851	12.947
27.518	5.053	12.977
27.532	5.655	12.959
27.573	4.639	12.813
27.574	5.102	10.977
27.588	5.846	10.768
27.629	4.437	8.866
27.643	4.530	8.580
27.684	4.928	6.453
27.685	5.121	6.010
27.699	4.736	5.922
27.741	4.809	5.147
27.755	5.070	4.949
27.769	5.165	5.009
27.810	4.781	5.061
27.811	4.898	5.051
27.825	5.225	5.052
27.866	4.906	5.066
27.869	4.978	5.050
27.884	4.712	5.070
27.926	4.782	5.104
27.927	5.086	5.107
27.941	4.964	5.095
27.983	4.317	5.090
27.998	5.128	5.134
28.041	6.366	5.125
28.041	6.339	5.112
28.055	5.419	5.112
28.096	4.662	5.129
28.097	5.436	5.123
28.111	5.451	5.167
28.152	4.934	5.162
28.153	5.382	5.186
28.167	5.001	5.217
28.208	4.823	5.270
28.209	4.623	7.048
28.224	5.906	7.159
28.265	4.837	7.160
28.266	4.845	7.079
28.280	4.777	7.036
28.321	5.317	7.001
28.322	5.089	7.008
28.337	6.006	6.978
28.378	4.859	6.977
28.379	5.299	6.995
28.393	5.554	6.998
28.436	6.417	6.984
28.437	49.402	6.986
28.437	7.103	7.002
28.449	5.150	6.969
28.491	4.354	6.969
28.506	5.247	6.980
28.547	4.544	6.979
28.548	4.850	6.970
28.562	4.677	6.961
28.604	5.427	6.915
28.605	5.374	6.913
28.619	5.477	6.914
28.660	4.635	6.876
28.661	4.877	6.792
28.676	5.033	5.054
28.717	5.063	4.968
28.718	4.839	4.965
28.734	5.124	4.980
28.774	4.748	4.988
28.777	5.101	4.997
28.791	4.866	5.019
28.833	4.854	5.020
28.835	4.818	4.997
28.851	5.310	5.016
28.891	4.606	4.986
28.894	4.310	5.000
28.909	5.956	4.998
28.950	4.961	4.987
28.951	5.078	4.985
28.965	4.726	4.984
29.007	5.439	4.963
29.011	4.765	4.978
29.027	5.407	4.983
29.067	4.707	4.999
29.072	4.853	5.031
29.089	5.843	5.025
29.129	4.731	5.019
29.131	4.988	5.058
29.145	4.836	5.106
29.185	4.746	5.069
29.187	5.019	5.090
29.201	4.820	5.227
29.242	4.577	5.227
29.243	5.121	5.194
29.257	5.227	5.184
29.298	5.277	5.159
29.299	5.646	5.182
29.313	4.686	5.182
29.354	5.139	5.145
29.358	5.592	5.158
29.373	5.511	5.168
29.413	5.036	5.168
29.418	5.491	5.194
29.435	8.492	5.174
29.473	4.728	5.171
29.474	4.606	5.190
29.488	4.517	5.172
29.530	4.784	5.167
29.531	5.286	5.167
29.546	4.858	5.141
29.586	4.914	5.166
29.591	5.065	5.151
29.605	5.236	5.138
29.646	4.838	5.111
29.647	5.376	5.120
29.661	4.530	5.108
29.703	4.744	4.978
29.704	5.044	4.989
29.719	4.686	5.034
29.761	5.096	5.054
29.763	5.264	5.071
29.777	5.016	5.066
29.818	5.298	5.065
29.820	4.763	5.061
29.836	5.277	5.079
29.876	4.830	5.066
29.880	5.253	5.083
29.894	5.190	5.088
29.934	5.247	5.102
29.936	4.998	5.128
29.951	5.744	5.118
29.992	5.005	5.126
29.993	5.219	5.114
30.007	5.155	5.101
30.048	4.846	5.085
30.049	4.805	5.050
30.064	5.509	5.070
30.104	4.910	5.069
30.109	5.263	5.110
30.124	5.496	5.102
30.164	4.889	5.102
30.167	5.402	5.090
30.181	4.801	5.100
30.222	4.878	5.070
30.223	4.793	5.046
30.237	4.949	5.037
30.279	4.594	5.051
30.293	4.433	5.084
30.335	5.261	5.118
30.336	5.258	5.126
30.350	5.848	5.133
30.390	5.063	5.115
30.395	5.178	5.098
30.410	4.955	5.103
30.452	5.257	5.097
30.453	4.995	5.125
30.467	4.396	5.174
30.509	4.998	5.165
30.510	5.503	5.151
30.524	5.654	5.163
30.566	5.672	5.181
30.566	5.711	5.200
30.580	5.067	5.195
30.620	4.834	5.148
30.625	5.063	5.154
30.640	5.013	5.178
30.680	5.246	5.179
30.684	5.518	5.186
30.700	6.086	5.220
30.739	4.580	5.272
30.742	4.595	5.300
30.756	4.890	5.292
30.798	4.893	5.252
30.799	5.725	5.226
30.813	5.145	5.207
30.854	4.670	5.209
30.855	5.207	5.205
30.869	5.786	5.203
30.910	4.963	5.219
30.911	5.443	5.232
30.926	5.851	5.222
30.967	5.678	5.162
30.967	5.718	5.181
30.981	5.281	5.202
31.022	4.673	5.219
31.023	5.015	5.240
31.037	5.235	5.197
31.078	5.107	5.191
31.079	4.749	5.224
31.093	5.006	5.228
31.135	5.411	5.218
31.136	5.587	5.287
31.149	5.250	5.278
31.191	4.598	5.407
31.193	5.049	5.760
31.208	5.129	6.133
31.249	5.309	6.391
31.251	5.406	7.318
31.264	4.661	7.685
31.305	4.997	8.621
31.310	5.482	9.016
31.324	5.321	9.010
31.366	5.535	9.003
31.368	6.695	8.998
31.380	5.212	8.967
31.426	9.067	8.961
31.431	14.498	8.977
31.432	15.062	8.973
31.443	11.727	8.961
31.445	27.839	8.951
31.445	14.196	8.929
31.446	28.636	8.936
31.446	14.967	8.942
31.477	4.601	8.937
31.478	4.832	8.920
31.492	5.288	8.896
31.533	4.827	8.843
31.534	5.087	8.833
31.548	4.994	8.672
31.589	4.960	8.283
31.590	4.822	7.874
31.604	5.060	7.623
31.646	4.868	6.752
31.660	4.815	6.374
31.703	5.154	5.440
31.717	5.374	5.045
31.758	4.873	5.049
31.759	4.952	5.066
31.773	5.373	5.056
31.814	4.958	5.052
31.815	5.034	5.045
31.829	4.773	5.041
31.871	4.841	5.078
31.872	5.443	5.133
31.886	6.066	5.190
31.927	4.742	5.655
31.928	5.288	6.518
31.942	5.107	7.482
31.983	4.688	8.445
31.984	5.267	9.986
31.998	5.037	11.034
32.039	4.714	11.918
32.040	4.929	12.887
32.054	4.878	13.858
32.096	5.884	14.820
32.097	6.200	15.756
32.140	6.491	16.684
32.163	16.502	17.575
32.185	26.386	18.514
32.200	29.261	19.438
32.214	29.448	20.342
32.215	43.393	21.259
32.216	31.149	22.138
32.226	27.482	23.040
32.241	29.170	23.946
32.255	29.314	24.866
32.268	28.811	26.291
32.282	28.262	28.298
32.296	28.640	29.745
32.309	28.330	30.765
32.323	28.211	31.998
32.337	28.399	32.296
32.350	27.693	32.282
32.364	27.630	32.231
32.378	27.227	31.619
32.392	27.590	31.506
32.406	27.359	31.609
32.420	27.943	31.635
32.446	40.490	31.580
32.448	56.057	31.534
32.448	42.390	31.599
32.452	31.985	31.632
32.453	47.320	31.616
32.454	33.858	31.578
32.462	28.900	31.598
32.476	28.170	31.647
32.489	28.087	31.700
32.503	28.328	31.798
32.519	30.066	31.841
32.532	29.814	31.880
32.544	27.936	31.898
32.558	27.673	31.421
32.574	29.888	30.319
32.587	29.454	29.738
32.599	27.937	29.568
32.612	27.245	28.779
32.628	28.902	28.528
32.642	28.932	28.486
32.656	28.937	28.462
32.670	29.685	28.420
32.683	28.673	28.368
32.696	28.335	28.238
32.710	28.377	28.188
32.724	28.565	28.203
32.738	28.526	28.248
32.751	27.859	28.192
32.765	27.726	28.133
32.779	27.606	28.119
32.793	27.577	28.140
32.807	27.841	28.156
32.820	27.581	28.181
32.833	27.038	28.115
32.847	27.037	28.019
32.861	26.803	28.029
32.876	28.566	28.066
32.890	28.302	28.096
32.904	28.814	28.126
32.918	28.486	28.139
32.931	27.969	28.160
32.945	27.589	28.256
32.959	27.769	28.287
32.974	29.315	28.337
32.988	29.543	28.359
33.000	27.305	28.370
33.013	27.279	28.399
33.029	28.907	28.430
33.043	29.268	28.478
33.057	29.132	28.448
33.071	29.304	28.426
33.084	28.867	28.371
33.098	28.370	28.323
33.113	30.130	28.341
33.125	28.392	28.381
33.139	28.830	28.413
33.153	28.371	28.370
33.166	27.856	28.373
33.180	27.763	28.380
33.194	27.831	28.390
33.208	27.983	28.416
33.221	27.817	28.425
33.235	27.771	28.402
33.249	27.427	28.371
33.262	27.293	28.777
33.277	28.410	29.095
33.291	28.598	29.919
33.305	28.573	30.282
33.319	28.218	30.268
33.334	29.634	30.257
33.346	27.479	30.256
33.360	27.525	30.278
33.375	29.549	30.288
33.389	29.501	30.274
33.403	28.560	30.300
33.418	28.519	30.332
33.443	39.033	30.342
33.454	36.313	30.333
33.454	50.739	30.278
33.455	37.455	30.218
33.460	28.475	30.213
33.473	28.109	30.220
33.486	27.829	30.184
33.501	28.305	30.177
33.514	28.091	30.152
33.528	27.625	30.118
33.542	28.473	30.089
33.556	28.561	30.023
33.569	27.673	30.095
33.582	27.085	29.662
33.596	27.021	29.329
33.610	27.100	28.414
33.625	28.465	28.041
33.639	28.386	28.006
33.655	28.719	27.985
33.668	27.317	28.058
33.682	26.891	28.084
33.697	28.696	28.114
33.711	28.782	28.174
33.723	26.919	28.206
33.740	30.306	28.238
33.752	28.226	28.291
33.766	27.970	28.358
33.779	27.877	28.430
33.793	28.133	28.505
33.807	27.584	28.531
33.821	27.594	28.563
33.837	29.654	28.564
33.850	28.950	28.619
33.863	28.835	28.700
33.878	29.132	28.828
33.891	29.266	28.849
33.905	29.374	28.933
33.918	28.982	28.866
33.932	28.774	28.821
33.946	28.807	28.839
33.960	28.988	28.946
33.973	29.103	28.939
33.987	29.191	28.930
34.001	28.741	28.982
34.014	28.709	28.950
34.028	28.900	28.960
34.045	31.909	28.982
34.056	29.303	28.971
34.070	29.015	28.937
34.083	28.634	28.884
34.095	27.109	28.848
34.111	28.400	28.824
34.127	30.565	28.788
34.138	27.954	28.768
34.151	27.354	28.722
34.167	28.899	28.672
34.181	28.844	28.649
34.195	29.216	28.682
34.209	29.380	28.618
34.222	28.854	28.456
34.236	28.413	28.370
34.249	28.068	28.368
34.263	28.069	28.510
34.277	28.171	29.377
34.290	27.923	29.689
34.304	28.479	29.884
34.318	27.942	29.925
34.332	27.956	29.948
34.346	28.159	29.904
34.361	29.544	29.859
34.373	27.290	29.872
34.387	27.868	29.876
34.400	27.146	29.842
34.416	28.959	29.892
34.433	32.183	29.971
34.435	48.791	30.000
34.437	36.190	30.023
34.450	35.448	30.057
34.457	28.988	30.074
34.470	27.922	30.156
34.484	27.788	30.177
34.498	27.717	30.192
34.513	29.548	30.130
34.527	29.494	30.175
34.539	28.006	30.178
34.555	29.648	30.211
34.569	30.040	30.179
34.582	28.799	29.998
34.596	28.745	29.149
34.609	28.781	28.817
34.623	28.909	28.498
34.638	29.976	28.455
34.650	28.487	28.483
34.664	28.527	28.496
34.678	28.000	28.509
34.692	28.413	28.522
34.705	27.951	28.546
34.719	27.959	28.596
34.733	28.175	28.520
34.746	27.660	28.492
34.760	27.546	28.447
34.774	27.899	28.416
34.788	27.475	28.367
34.802	27.909	28.325
34.817	28.626	28.318
34.830	28.112	28.388
34.844	28.035	28.353
34.860	29.884	28.435
34.874	30.078	28.428
34.887	29.278	28.459
34.899	27.744	28.466
34.914	29.332	28.522
34.928	27.673	28.582
34.943	27.963	28.636
34.957	27.562	28.679
34.971	27.872	28.736
34.987	29.778	28.802
35.001	30.260	28.819
35.012	27.642	28.848
35.028	30.039	28.869
35.040	28.251	28.822
35.054	28.719	28.771
35.067	28.143	28.755
35.082	29.576	28.780
35.096	29.154	28.730
35.109	28.893	28.758
35.123	28.972	28.771
35.137	28.912	28.786
35.152	29.547	28.789
35.165	29.050	28.703
35.178	28.842	28.640
35.192	28.555	28.671
35.206	28.725	28.560
35.220	28.783	28.580
35.233	28.891	28.622
35.247	28.367	28.628
35.260	28.076	28.598
35.275	28.380	28.662
35.288	28.287	28.772
35.302	27.944	28.779
35.315	27.941	28.711
35.329	27.626	28.618
35.344	28.696	28.552
35.358	28.415	28.505
35.370	27.263	28.487
35.386	28.748	28.521
35.402	29.758	28.588
35.415	28.305	28.498
35.429	28.830	28.414
35.445	30.752	28.409
35.460	31.640	28.392
35.471	29.140	28.388
35.483	27.225	28.459
35.497	27.220	28.514
35.511	27.380	28.546
35.524	27.669	28.534
35.539	28.117	28.547
35.554	29.574	28.590
35.569	30.455	28.601
35.579	26.641	28.561
35.593	26.278	28.568
35.608	27.938	28.545
35.622	27.967	28.438
35.636	28.176	28.301
35.652	29.716	28.265
35.665	29.323	28.278
35.678	28.433	28.292
35.692	28.375	28.351
35.706	28.761	28.378
35.720	28.331	28.328
35.734	29.012	28.307
35.747	28.760	28.205
35.761	28.492	28.254
35.775	28.246	28.317
35.788	28.078	28.296
35.802	28.221	28.334
35.816	28.234	28.369
35.829	27.548	28.337
35.843	27.583	28.314
35.858	28.836	28.313
35.872	28.367	28.312
35.884	26.851	28.299
35.900	29.053	28.319
35.913	27.895	28.311
35.929	27.877	28.291
35.944	27.843	28.276
35.958	27.415	28.282
35.973	28.913	28.288
35.987	29.070	28.273
36.001	28.900	28.356
36.014	28.768	28.425
36.028	28.394	28.444
36.042	28.345	28.420
36.055	28.435	28.378
36.070	28.836	28.407
36.083	28.817	28.420
36.097	28.261	28.466
36.110	28.120	28.486
36.124	28.380	28.437
36.138	28.241	28.475
36.152	27.854	28.453
36.168	30.295	28.438
36.181	29.283	28.426
36.194	28.060	28.397
36.210	28.217	28.375
36.223	27.324	28.355
36.237	27.578	28.400
36.253	29.369	28.491
36.267	29.050	28.669
36.280	28.378	28.750
36.292	26.610	28.797
36.307	28.366	28.762
36.321	28.374	28.734
36.335	28.707	28.762
36.349	28.578	28.731
36.362	28.058	28.693
36.376	27.847	28.677
36.390	27.835	28.644
36.405	29.564	28.741
36.421	31.118	28.832
36.436	33.260	28.841
36.447	30.294	28.831
36.460	29.287	28.861
36.472	27.513	28.948
36.486	27.530	28.959
36.501	28.547	29.033
36.517	29.525	29.027
36.531	28.338	29.001
36.544	27.646	29.018
36.558	27.396	29.061
36.574	29.747	29.080
36.588	29.864	29.032
36.601	29.602	28.903
36.614	28.790	28.696
36.628	29.121	28.591
36.642	28.794	28.517
36.655	28.636	28.519
36.671	30.234	28.526
36.683	28.542	28.490
36.696	27.932	28.400
36.712	28.484	28.347
36.727	28.928	28.388
36.741	28.319	28.433
36.755	28.349	28.376
36.769	27.892	28.335
36.782	28.082	28.297
36.796	27.687	28.266
36.809	27.438	28.219
36.823	27.562	28.245
36.837	27.704	28.283
36.851	27.636	28.189
36.864	27.268	28.156
36.878	27.017	28.220
36.893	28.681	28.254
36.907	28.504	28.251
36.921	28.327	28.294
36.935	28.845	28.335
36.949	28.664	28.377
36.962	27.999	28.385
36.976	27.944	28.411
36.991	29.450	28.439
37.005	29.587	28.583
37.017	27.883	28.605
37.031	27.730	28.624
37.047	29.510	28.652
37.060	29.355	28.720
37.074	28.852	28.705
37.088	29.387	28.689
37.102	29.374	28.680
37.115	28.948	28.622
37.128	28.281	28.560
37.142	28.338	28.582
37.155	28.132	28.552
37.172	31.151	28.466
37.183	28.271	28.448
37.197	28.112	28.465
37.210	27.957	28.425
37.225	28.729	28.393
37.238	28.303	28.377
37.252	28.104	28.393
37.266	28.105	28.469
37.279	27.374	29.169
37.293	27.116	29.577
37.308	28.566	29.814
37.320	27.192	30.776
37.334	27.304	31.190
37.350	29.117	31.078
37.363	28.308	31.117
37.375	26.743	31.098
37.391	28.705	31.073
37.405	28.959	31.088
37.419	29.258	31.128
37.435	31.279	31.143
37.437	46.871	31.206
37.443	39.158	31.227
37.452	34.210	31.266
37.456	52.372	31.275
37.456	38.498	31.377
37.459	28.329	31.429
37.474	29.267	31.470
37.488	27.631	31.529
37.502	27.333	31.559
37.518	29.095	31.571
37.532	29.310	31.515
37.545	28.475	31.443
37.560	29.671	31.298
37.572	27.914	30.551
37.586	28.077	30.104
37.600	28.790	29.901
37.615	29.759	28.957
37.625	28.600	28.558
37.639	30.149	28.578
37.652	29.781	28.550
37.664	27.484	28.594
37.680	29.004	28.624
37.692	27.571	28.633
37.706	27.458	28.639
37.720	27.638	28.682
37.734	28.189	28.667
37.748	27.985	28.739
37.763	29.143	28.780
37.776	28.785	28.799
37.790	28.508	28.775
37.804	28.836	28.759
37.818	28.554	28.730
37.832	28.752	28.694
37.845	28.069	28.774
37.860	29.333	28.759
37.874	29.459	28.817
37.888	29.535	28.870
37.902	29.291	28.936
37.916	29.735	28.962
37.929	29.086	29.001
37.943	29.273	28.994
37.957	29.147	28.979
37.970	28.217	28.970
37.987	29.422	28.948
38.001	28.879	28.983
38.015	29.492	28.986
38.028	28.612	29.023
38.042	29.023	28.988
38.056	28.789	28.951
38.070	29.290	28.933
38.083	28.831	28.910
38.097	28.971	28.845
38.111	28.960	28.800
38.124	28.405	28.803
38.138	28.296	28.785
38.151	28.284	28.823
38.166	29.431	28.825
38.179	28.821	28.822
38.193	29.000	28.778
38.206	28.439	28.752
38.220	28.555	28.702
38.235	29.088	28.691
38.248	28.693	28.656
38.261	28.133	29.086
38.275	27.955	29.168
38.290	29.339	29.096
38.304	28.695	29.105
38.318	29.164	29.118
38.332	29.470	29.130
38.345	28.810	29.124
38.359	28.400	29.111
38.372	27.946	29.075
38.386	27.793	29.055
38.401	28.506	29.065
38.415	28.406	29.048
38.441	39.590	29.105
38.448	31.026	29.098
38.458	27.143	29.084
38.473	28.650	29.026
38.487	28.625	29.005
38.501	28.562	28.952
38.515	29.279	28.874
38.529	28.509	28.834
38.542	28.105	28.841
38.556	27.937	28.874
38.570	28.799	28.933
38.584	28.665	28.960
38.600	30.128	28.973
38.611	27.937	28.518
38.624	27.609	28.360
38.639	27.900	28.339
38.653	28.172	28.317
38.666	27.835	28.292
38.680	27.525	28.277
38.694	27.815	28.212
38.708	28.553	28.253
38.722	28.773	28.299
38.737	29.267	28.295
38.750	29.187	28.310
38.764	28.740	28.348
38.779	28.212	28.313
38.792	27.072	28.285
38.806	26.622	28.352
38.821	28.099	28.420
38.835	27.995	28.398
38.849	28.188	28.483
38.863	27.658	28.550
38.878	29.526	28.584
38.892	29.261	28.610
38.904	27.835	28.638
38.919	29.166	28.643
38.933	29.627	28.679
38.947	29.253	28.696
38.959	27.226	28.708
38.974	29.290	28.771
38.988	29.606	28.853
39.000	27.620	28.875
39.016	29.962	28.901
39.029	29.193	28.882
39.042	28.666	28.891
39.057	29.194	28.876
39.071	29.496	28.875
39.084	29.386	28.927
39.099	30.092	28.909
39.112	29.152	28.843
39.125	28.508	28.763
39.139	28.650	28.755
39.153	28.687	28.674
39.166	28.632	28.585
39.180	28.661	28.595
39.193	27.698	28.487
39.207	27.885	28.398
39.223	29.148	28.399
39.237	29.252	28.411
39.252	29.130	28.373
39.266	28.711	28.967
39.280	27.985	30.083
39.293	27.253	30.805
39.306	27.020	31.291
39.320	27.264	31.385
39.334	27.379	31.356
39.348	27.877	31.322
39.361	27.248	31.307
39.375	26.974	31.384
39.391	28.701	31.475
39.405	29.487	31.465
39.418	28.542	31.448
39.447	44.248	31.456
39.447	57.975	31.463
39.450	47.200	31.516
39.458	40.667	31.598
39.462	31.005	31.675
39.473	27.956	31.726
39.486	27.786	31.766
39.502	28.279	31.778
39.518	29.626	31.882
39.532	30.168	31.945
39.545	28.885	31.926
39.559	28.836	31.845
39.573	29.321	31.799
39.586	28.881	31.140
39.600	29.316	29.929
39.614	29.306	29.165
39.627	28.943	28.635
39.641	28.535	28.514
39.655	28.384	28.519
39.668	28.169	28.529
39.686	29.872	28.520
39.699	28.537	28.443
39.713	28.224	28.320
39.726	27.475	28.238
39.740	27.383	28.227
39.754	27.759	28.166
39.768	27.714	28.123
39.782	28.088	28.131
39.795	27.438	28.118
39.809	27.958	28.111
39.823	28.094	28.126
39.837	28.029	28.163
39.850	28.069	28.210
39.864	27.695	28.189
39.877	27.092	28.197
39.891	26.831	28.216
39.907	28.566	28.265
39.920	27.797	28.324
39.934	27.796	28.356
39.949	29.533	28.391
39.963	28.960	28.381
39.976	28.788	28.391
39.990	28.906	28.386
40.004	29.314	28.370
40.018	29.339	28.363
40.032	29.331	28.327
40.045	28.737	28.333
40.059	28.715	28.332
40.073	28.697	28.349
40.087	28.864	28.390
40.100	28.546	28.459
40.114	28.592	28.420
40.127	27.835	28.319
40.141	27.700	28.288
40.155	27.818	28.281
40.169	27.703	28.262
40.182	27.843	28.279
40.196	27.182	28.217
40.210	27.836	28.167
40.223	27.066	28.127
40.237	27.272	28.154
40.253	29.582	28.420
40.267	29.527	28.845
40.278	26.813	29.916
40.292	27.013	30.489
40.307	28.174	30.612
40.321	28.616	30.644
40.335	28.433	30.671
40.350	29.747	30.696
40.362	27.773	30.721
40.376	28.101	30.751
40.390	27.738	30.714
40.405	29.377	30.769
40.425	35.348	30.809
40.443	39.479	30.776
40.445	55.335	30.678
40.446	42.910	30.768
40.448	30.905	30.840
40.460	28.514	30.778
40.473	28.485	30.783
40.487	28.326	30.806
40.503	28.466	30.741
40.517	27.951	30.775
40.530	26.906	30.836
40.545	28.426	30.890
40.559	28.280	30.895
40.573	28.755	30.629
40.585	27.081	30.202
40.601	29.052	29.145
40.615	28.832	28.571
40.626	26.605	28.431
40.642	28.752	28.455
40.656	29.010	28.470
40.669	28.106	28.498
40.683	28.631	28.513
40.698	29.624	28.554
40.712	29.095	28.635
40.726	29.498	28.621
40.739	28.706	28.634
40.753	28.788	28.627
40.767	28.930	28.685
40.782	28.554	28.646
40.796	27.394	28.602
40.811	29.116	28.642
40.825	28.873	28.596
40.839	29.017	28.539
40.852	28.837	28.534
40.866	28.973	28.539
40.880	28.940	28.473
40.893	28.075	28.406
40.908	28.613	28.332
40.921	28.566	28.363
40.935	28.540	28.365
40.948	28.087	28.366
40.962	27.730	28.349
40.976	27.585	28.352
40.989	27.603	28.356
41.003	27.597	28.380
41.018	27.990	28.297
41.034	28.739	28.224
41.048	27.979	28.211
41.061	27.420	28.216
41.075	27.658	28.217
41.092	29.464	28.193
41.107	28.857	28.176
41.121	28.944	28.180
41.134	28.137	28.192
41.147	27.467	28.264
41.163	29.220	28.313
41.177	29.468	28.354
41.188	26.946	28.400
41.202	26.993	28.428
41.218	28.665	28.432
41.232	29.045	28.459
41.245	28.120	28.503
41.258	28.005	28.632
41.272	28.137	29.349
41.287	28.648	29.560
41.300	28.376	29.896
41.315	29.533	30.977
41.329	28.808	31.544
41.342	28.629	31.633
41.356	28.762	31.592
41.370	28.684	31.638
41.384	28.835	31.674
41.397	28.653	31.639
41.411	28.525	31.599
41.427	30.888	31.554
41.430	47.369	31.574
41.430	34.151	31.638
41.448	37.346	31.618
41.451	55.160	31.601
41.452	41.644	31.612
41.455	31.441	31.619
41.466	28.447	31.630
41.479	28.077	31.644
41.493	27.908	31.651
41.507	27.776	31.669
41.522	28.050	31.656
41.536	27.010	31.656
41.552	28.496	31.581
41.567	29.736	30.897
41.579	28.148	30.667
41.593	27.948	30.348
41.608	29.820	29.268
41.622	28.983	28.707
41.635	28.883	28.556
